plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD
543,3991,1.6,0.61,0.61,-0.08,1.04,1.92,1,1.6,0.420000009,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,hydro,Eastern,0,0,0,0
544,3991,1.6,0.61,0.61,-0.08,1.04,1.92,1,1.6,0.600000012,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,hydro,Eastern,0,0,0,0
545,3992,0,0,0.23,-0.03,1.04,0.72,0,0.6,0.100000002,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,hydro,Eastern,0,0,0,0
546,3992,0,0,0.23,-0.03,1.04,0.72,0,0.6,0.200000004,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,hydro,Eastern,0,0,0,0
547,3995,7.19,3.66,3.66,-0.8,1.04,8.64,1,6.775,1.401958066,0,0,0,0,0,0,0,0,3.39,0,7.2,0,0,0,0,ng,Eastern,6.860,4.58079,0.00344,0
548,3997,0.1,0,0,0,1.04,0.12,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,solar,Eastern,0,0,0,0
549,3997,1,0,0,0,1.04,1.2,1,1.704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,solar,Eastern,0,0,0,0
550,3997,1.1,0,0,0,1.04,1.32,1,1.875,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,solar,Eastern,0,0,0,0
551,3997,0,0,0,0,1.04,2.88,0,4.09,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,solar,Eastern,0,0,0,0
552,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,51.31331673,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.010658,0
553,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,19.25722543,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.011558,0
554,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,20.68325008,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.009109,0
555,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,24.67847617,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008199,0
556,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,25.14988927,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008002,0
557,3999,88.99,0.87,41.52,-10.87,1.043,106.92,1,105.007,46.19848452,0,0,0,0,0,0,0,0,52.50,0,89.1,0,0,0,0,dfo,Eastern,16.471,8.01688,0.010636,0
558,4005,2.8,-0.34,1.3,-0.34,1.036,3.36,1,3.3,0.65997835,0,0,0,0,0,0,0,0,1.65,0,2.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.006928,0
559,4005,2.8,-0.34,1.3,-0.34,1.036,3.36,1,3.3,1.131391458,0,0,0,0,0,0,0,0,1.65,0,2.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005014,0
560,4005,2.8,-0.34,1.3,-0.34,1.036,3.36,1,3.3,0.754260972,0,0,0,0,0,0,0,0,1.65,0,2.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005654,0
561,4005,2.8,-0.34,1.3,-0.34,1.036,3.36,1,3.3,1.484951288,0,0,0,0,0,0,0,0,1.65,0,2.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005958,0
562,4005,2.8,-0.34,1.3,-0.34,1.036,3.36,1,3.3,0.954611542,0,0,0,0,0,0,0,0,1.65,0,2.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.004805,0
563,4007,0,0,0,0,1.04,1.44,0,2.045,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,solar,Eastern,0,0,0,0
564,4007,2.5,0,0,0,1.04,3,1,4.261,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,solar,Eastern,0,0,0,0
565,4009,6.29,0,0,0,1.04,7.56,1,10.737,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,solar,Eastern,0,0,0,0
566,4010,1,0,0,0,1.04,1.2,1,1.704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,solar,Eastern,0,0,0,0
567,4011,2,0,0,0,1.04,2.4,1,3.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,solar,Eastern,0,0,0,0
568,4015,4,0,0,0,1.04,4.8,1,6.817,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,solar,Eastern,0,0,0,0
569,4019,1,0,0,0,1.04,1.2,1,1.704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,solar,Eastern,0,0,0,0
570,4020,0,0,0,0,1.04,1.2,0,1.704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,solar,Eastern,0,0,0,0
571,4022,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
572,4023,4,0,0,0,1.04,4.8,1,6.817,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,solar,Eastern,0,0,0,0
573,4027,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
574,4027,1.8,0,0,0,1.04,2.16,1,3.068,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,solar,Eastern,0,0,0,0
575,4027,0,0,0,0,1.04,2.16,0,3.068,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,solar,Eastern,0,0,0,0
576,4029,0,0,1.53,-0.33,1.04,3.6,0,2.823,0.771547392,0,0,0,0,0,0,0,0,1.41,0,3,0,0,0,0,ng,Eastern,6.904,4.57517,0.002615,0
577,4030,43.82,-3.02,22.33,-4.87,1.04,52.65,1,41.278,14.12308092,0,0,0,0,0,0,0,0,20.64,0,43.875,0,0,0,0,ng,Eastern,6.724,4.62993,0.004563,0
578,4030,43.82,-3.02,22.33,-4.87,1.04,52.65,1,41.278,18.58300121,0,0,0,0,0,0,0,0,20.64,0,43.875,0,0,0,0,ng,Eastern,5.770,4.62993,0.003752,0
579,4030,43.82,-3.02,22.33,-4.87,1.04,52.65,1,41.278,17.03049731,0,0,0,0,0,0,0,0,20.64,0,43.875,0,0,0,0,ng,Eastern,6.020,4.62993,0.004227,0
580,4030,43.82,-3.02,22.33,-4.87,1.04,52.65,1,41.278,17.91495408,0,0,0,0,0,0,0,0,20.64,0,43.875,0,0,0,0,ng,Eastern,6.244,4.62993,0.003548,0
581,4035,4.79,0,0,0,1.04,5.76,1,8.18,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,solar,Eastern,0,0,0,0
582,4038,3,0,0,0,1.04,3.6,1,5.113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,solar,Eastern,0,0,0,0
583,4038,2.5,0,0,0,1.04,3,1,4.261,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,solar,Eastern,0,0,0,0
584,4043,288.66,63.48,147.1,-32.08,1.0519,346.8,1,271.923,117.6421591,0,0,0,0,0,0,0,0,121.29,0,289,0,0,0,0,ng,Eastern,6.700,4.95838,0.006899,0
585,4044,288.66,63.48,147.1,-32.08,1.0515,346.8,1,271.923,52.86981459,0,0,0,0,0,0,0,0,121.29,0,289,0,0,0,0,ng,Eastern,6.147,4.95838,0.007446,0
586,4049,42.45,3.95,21.63,-4.72,1.04,51,1,39.989,9.333841622,0,0,0,0,0,0,0,0,19.99,0,42.5,0,0,0,0,ng,Eastern,5.257,4.62809,0.003723,0
587,4050,42.45,3.95,21.63,-4.72,1.04,51,1,39.989,6.313515855,0,0,0,0,0,0,0,0,19.99,0,42.5,0,0,0,0,ng,Eastern,5.917,4.62809,0.003194,0
588,4054,0.25,-0.03,0.12,-0.03,1.036,0.3,1,0.295,0.070711966,0,0,0,0,0,0,0,0,0.15,0,0.25,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005234,0
589,4054,0.25,-0.03,0.12,-0.03,1.036,0.3,1,0.295,0.094282621,0,0,0,0,0,0,0,0,0.15,0,0.25,0,0,0,0,dfo,Eastern,16.471,8.01688,0.007679,0
590,4054,0.25,-0.03,0.12,-0.03,1.036,0.3,1,0.295,0.129638605,0,0,0,0,0,0,0,0,0.15,0,0.25,0,0,0,0,dfo,Eastern,16.471,8.01688,0.004904,0
591,4054,0.25,-0.03,0.12,-0.03,1.036,0.3,1,0.295,0.035355983,0,0,0,0,0,0,0,0,0.15,0,0.25,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008033,0
592,4054,3.46,-0.42,1.61,-0.42,1.036,4.15,1,4.078,1.532092599,0,0,0,0,0,0,0,0,2.04,0,3.46,0,0,0,0,dfo,Eastern,16.471,8.01688,0.006716,0
593,4054,3.46,-0.42,1.61,-0.42,1.036,4.15,1,4.078,1.47316596,0,0,0,0,0,0,0,0,2.04,0,3.46,0,0,0,0,dfo,Eastern,16.471,8.01688,0.004928,0
594,4054,3.46,-0.42,1.61,-0.42,1.036,4.15,1,4.078,1.131391458,0,0,0,0,0,0,0,0,2.04,0,3.46,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008464,0
595,4054,3.46,-0.42,1.61,-0.42,1.036,4.15,1,4.078,0.50676909,0,0,0,0,0,0,0,0,2.04,0,3.46,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008403,0
596,4054,3.46,-0.42,1.61,-0.42,1.036,4.15,1,4.078,0.695334333,0,0,0,0,0,0,0,0,2.04,0,3.46,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005792,0
597,4056,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
598,4056,1.9,0,0,0,1.04,2.28,1,3.238,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,solar,Eastern,0,0,0,0
599,4056,0,0,0,0,1.04,2.64,0,3.749,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,solar,Eastern,0,0,0,0
600,4061,0,0,174.69,-45.73,1.045,449.84,0,372.976,93.40574533,0,0,0,0,0,0,0,0,135.75,0,374.867,0,0,0,0,coal,Eastern,3.010,8.01688,0.022709,0
601,4062,196.64,88.62,174.69,-45.73,1.0268,449.84,1,372.976,78.16313755,0,0,0,0,0,0,0,0,135.75,0,374.867,0,0,0,0,coal,Eastern,3.123,8.01688,0.02265,0
602,4063,0,0,174.69,-45.73,1.045,449.84,0,372.976,40.83267776,0,0,0,0,0,0,0,0,135.75,0,374.867,0,0,0,0,coal,Eastern,2.901,8.01688,0.021498,0
603,4067,21.17,10.79,10.79,-2.35,1.045,25.44,1,19.947,4.798648414,0,0,0,0,0,0,0,0,9.97,0,21.2,0,0,0,0,ng,Eastern,5.341,4.59955,0.003156,0
604,4070,2,0,0,0,1.04,2.4,1,3.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,solar,Eastern,0,0,0,0
605,4071,3,0,0,0,1.04,3.6,1,5.113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,solar,Eastern,0,0,0,0
606,4075,0,0,0.05,-0.01,1.04,0.12,0,0.094,0.028227344,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0,0,0,ng,Eastern,6.412,4.57128,0.002907,0
607,4076,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.348137238,0,0,0,0,0,0,0,0,0.67,0,1.42,0,0,0,0,ng,Eastern,6.327,4.57305,0.003205,0
608,4078,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.489273956,0,0,0,0,0,0,0,0,0.67,0,1.42,0,0,0,0,ng,Eastern,5.442,4.57305,0.002808,0
609,4078,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.357546352,0,0,0,0,0,0,0,0,0.67,0,1.42,0,0,0,0,ng,Eastern,6.245,4.57305,0.002577,0
610,4079,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.62100156,0,0,0,0,0,0,0,0,0.67,0,1.42,0,0,0,0,ng,Eastern,5.889,4.57305,0.00233,0
611,4079,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.169364062,0,0,0,0,0,0,0,0,0.67,0,1.42,0,0,0,0,ng,Eastern,6.667,4.57305,0.003794,0
612,4082,6.79,3.17,3.17,-0.83,1.04,8.16,1,8.014,3.087755853,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.007847,0
613,4083,6.79,1.18,3.17,-0.83,1.039,8.16,1,8.014,2.180285621,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005773,0
614,4083,6.79,1.18,3.17,-0.83,1.039,8.16,1,8.014,3.995226084,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.006688,0
615,4083,6.79,1.18,3.17,-0.83,1.039,8.16,1,8.014,0.883899576,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005554,0
616,4083,6.79,1.18,3.17,-0.83,1.039,8.16,1,8.014,1.11960613,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005406,0
617,4083,6.79,1.18,3.17,-0.83,1.039,8.16,1,8.014,2.474918813,0,0,0,0,0,0,0,0,4.01,0,6.8,0,0,0,0,dfo,Eastern,16.471,8.01688,0.007092,0
618,4087,48.71,7.46,22.73,-5.95,1.043,58.52,1,57.477,21.70857359,0,0,0,0,0,0,0,0,28.74,0,48.7667,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008819,0
619,4087,48.71,7.46,22.73,-5.95,1.043,58.52,1,57.477,22.22712801,0,0,0,0,0,0,0,0,28.74,0,48.7667,0,0,0,0,dfo,Eastern,16.471,8.01688,0.008836,0
620,4087,48.71,7.46,22.73,-5.95,1.043,58.52,1,57.477,17.25371973,0,0,0,0,0,0,0,0,28.74,0,48.7667,0,0,0,0,dfo,Eastern,16.471,8.01688,0.007095,0
621,4093,0,0,0,0,1.04,2.4,0,3.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,solar,Eastern,0,0,0,0
622,4093,1.9,0,0,0,1.04,2.28,1,3.238,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,solar,Eastern,0,0,0,0
623,4097,14.18,6.62,6.62,-1.73,1.055,17.04,1,16.735,7.259761853,0,0,0,0,0,0,0,0,8.37,0,14.2,0,0,0,0,dfo,Eastern,16.471,8.01688,0.006486,0
624,4101,1.72,-0.08,0.66,-0.08,1.0465,2.07,1,1.725,0.49000001,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,hydro,Eastern,0,0,0,0
625,4101,1.72,-0.08,0.66,-0.08,1.0465,2.07,1,1.725,0.280000006,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,hydro,Eastern,0,0,0,0
626,4102,0,0,0.66,-0.08,1.0405,2.07,0,1.725,0.600000012,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,hydro,Eastern,0,0,0,0
627,4102,1.72,-0.08,0.66,-0.08,1.0405,2.07,1,1.725,0.510000011,0,0,0,0,0,0,0,0,0,0,1.725,0,0,0,0,hydro,Eastern,0,0,0,0
628,4103,0,0,0.46,-0.06,1.0405,1.44,0,1.2,0.350000007,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,hydro,Eastern,0,0,0,0
629,4103,1.2,-0.06,0.46,-0.06,1.0405,1.44,1,1.2,0.360000007,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,hydro,Eastern,0,0,0,0
630,4104,1.03,-0.04,0.4,-0.05,1.033,1.24,1,1.033,0.49000001,0,0,0,0,0,0,0,0,0,0,1.0333,0,0,0,0,hydro,Eastern,0,0,0,0
631,4105,1.03,-0.05,0.4,-0.05,1.0465,1.24,1,1.033,0.47000001,0,0,0,0,0,0,0,0,0,0,1.0333,0,0,0,0,hydro,Eastern,0,0,0,0
632,4105,1.03,-0.05,0.4,-0.05,1.0465,1.24,1,1.033,0.120000002,0,0,0,0,0,0,0,0,0,0,1.0333,0,0,0,0,hydro,Eastern,0,0,0,0
633,4106,0.8,-0.04,0.31,-0.04,1.0465,0.96,1,0.8,0.080000002,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,hydro,Eastern,0,0,0,0
634,4106,0.8,-0.04,0.31,-0.04,1.0465,0.96,1,0.8,0.330000007,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,hydro,Eastern,0,0,0,0
635,4107,0,0,0.17,-0.02,1.04,0.52,0,0.433,0.070000001,0,0,0,0,0,0,0,0,0,0,0.4333,0,0,0,0,hydro,Eastern,0,0,0,0
636,4107,0,0,0.17,-0.02,1.04,0.52,0,0.433,0.080000002,0,0,0,0,0,0,0,0,0,0,0.4333,0,0,0,0,hydro,Eastern,0,0,0,0
637,4108,0.43,0.04,0.17,-0.02,1.0495,0.52,1,0.433,0.080000002,0,0,0,0,0,0,0,0,0,0,0.4333,0,0,0,0,hydro,Eastern,0,0,0,0
638,4109,0.4,-0.02,0.15,-0.02,1.0465,0.48,1,0.4,0.120000002,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,hydro,Eastern,0,0,0,0
639,4109,0,0,0.15,-0.02,1.0465,0.48,0,0.4,0.170000004,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,hydro,Eastern,0,0,0,0
640,4110,0.4,0.02,0.15,-0.02,1.045,0.48,1,0.4,0.170000004,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,hydro,Eastern,0,0,0,0
641,4113,1.6,0.34,0.34,-0.23,1.04,1.92,1,1.827,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,wind,Eastern,0,0,0,0
642,4113,2,0.43,0.43,-0.29,1.04,2.4,1,2.284,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,wind,Eastern,0,0,0,0
643,4117,3.2,0,0,0,1.04,3.84,1,5.454,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,solar,Eastern,0,0,0,0
644,4117,1.6,0,0,0,1.04,1.92,1,2.727,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,solar,Eastern,0,0,0,0
645,4118,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
646,4119,1.3,0,0,0,1.04,1.56,1,2.216,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,solar,Eastern,0,0,0,0
647,4122,1,0,0,0,1.04,1.2,1,1.704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,solar,Eastern,0,0,0,0
648,4122,1.6,0,0,0,1.04,1.92,1,2.727,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,solar,Eastern,0,0,0,0
649,4122,2,0,0,0,1.04,2.4,1,3.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,solar,Eastern,0,0,0,0
650,4124,0,0,0,0,1.04,6,0,8.521,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,solar,Eastern,0,0,0,0
651,4128,38.45,2.2,19.6,-4.27,1.04,46.2,1,36.225,6.275879397,0,0,0,0,0,0,0,0,18.11,0,38.5,0,0,0,0,ng,Eastern,5.545,4.62273,0.003597,0
652,4129,38.45,2.2,19.6,-4.27,1.04,46.2,1,36.225,12.44825853,0,0,0,0,0,0,0,0,18.11,0,38.5,0,0,0,0,ng,Eastern,6.253,4.62273,0.00417,0
653,4134,0,0,0,0,1.04,6,0,8.521,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,solar,Eastern,0,0,0,0
654,4136,5.59,0,0,0,1.04,6.72,1,9.544,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,solar,Eastern,0,0,0,0
655,4138,0,0,0,0,1.04,2.76,0,3.92,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,solar,Eastern,0,0,0,0
656,4138,2.6,0,0,0,1.04,3.12,1,4.431,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,solar,Eastern,0,0,0,0
657,4138,3.2,0,0,0,1.04,3.84,1,5.454,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,solar,Eastern,0,0,0,0
658,4140,28.47,-1.05,6.07,-4.1,1.041,34.2,1,32.552,0,0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,wind,Eastern,0,0,0,0
659,4142,0,0,0,0,1.04,1.8,0,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
660,4142,2,0,0,0,1.04,2.4,1,3.408,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,solar,Eastern,0,0,0,0
661,4142,3,0,0,0,1.04,3.6,1,5.113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,solar,Eastern,0,0,0,0
662,4144,19.98,9.32,9.32,-2.44,1.04,24,1,23.571,9.652183372,0,0,0,0,0,0,0,0,11.79,0,20,0,0,0,0,dfo,Eastern,16.471,8.01688,0.005531,0
663,4147,3,0,0,0,1.04,3.6,1,5.113,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,solar,Eastern,0,0,0,0
664,4148,2.7,0,0,0,1.04,3.24,1,4.601,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,solar,Eastern,0,0,0,0
665,4148,1.9,0,0,0,1.04,2.28,1,3.238,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,solar,Eastern,0,0,0,0
666,4149,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
667,4149,1.5,0,0,0,1.04,1.8,1,2.556,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,solar,Eastern,0,0,0,0
668,4154,0,0,0.25,-0.03,1.04,0.78,0,0.65,0.210000004,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,hydro,Eastern,0,0,0,0
669,4155,0.65,-0.03,0.25,-0.03,1.04,0.78,1,0.65,0.150000003,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,hydro,Eastern,0,0,0,0
670,4157,16.68,6.41,6.41,-0.82,1.0425,20.04,1,16.7,5.880000121,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,hydro,Eastern,0,0,0,0
671,4157,0,0,6.41,-0.82,1.0425,20.04,0,16.7,2.490000051,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,hydro,Eastern,0,0,0,0
672,4158,0.65,-0.03,0.25,-0.03,1.058,0.78,1,0.65,0.260000005,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,hydro,Eastern,0,0,0,0
673,4158,0.65,-0.03,0.25,-0.03,1.058,0.78,1,0.65,0.290000006,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,hydro,Eastern,0,0,0,0
674,4161,0,0,0,0,1.04,1.56,0,2.216,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,solar,Eastern,0,0,0,0
675,4161,4,0,0,0,1.04,4.8,1,6.817,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,solar,Eastern,0,0,0,0
676,4164,1.6,-0.08,0.61,-0.08,1.0425,1.92,1,1.6,0.180000004,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,hydro,Eastern,0,0,0,0
677,4164,1.6,-0.08,0.61,-0.08,1.0425,1.92,1,1.6,0.210000004,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,hydro,Eastern,0,0,0,0
678,4164,1.6,-0.08,0.61,-0.08,1.0425,1.92,1,1.6,0.270000006,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,hydro,Eastern,0,0,0,0
679,4170,1.14,-0.06,0.44,-0.06,1.006,1.37,1,1.14,0.430000009,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,hydro,Eastern,0,0,0,0
680,4170,1.14,-0.06,0.44,-0.06,1.006,1.37,1,1.14,0.220000005,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,hydro,Eastern,0,0,0,0
681,4171,1.14,-0.06,0.44,-0.06,1.006,1.37,1,1.14,0.370000008,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,hydro,Eastern,0,0,0,0
682,4171,0,0,0.44,-0.06,1.006,1.37,0,1.14,0.50000001,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,hydro,Eastern,0,0,0,0
683,4172,1.14,-0.06,0.44,-0.06,1.006,1.37,1,1.14,0.550000011,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,hydro,Eastern,0,0,0,0
684,4178,199.76,47.69,101.8,-22.2,1.055,240,1,188.182,40.76028418,0,0,0,0,0,0,0,0,94.09,0,200,0,0,0,0,ng,Eastern,5.509,4.83913,0.007189,0
685,4183,290.39,-14.29,147.98,-32.27,1.0332,348.88,1,273.551,103.1427136,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,5.393,4.96071,0.007439,0
686,4184,290.39,-14.29,147.98,-32.27,1.0361,348.88,1,273.551,90.43099983,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.449,4.96071,0.00678,0
687,4185,290.39,-14.29,147.98,-32.27,1.0347,348.88,1,273.551,32.16976261,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.907,4.96071,0.007544,0
688,4192,290.39,-25.98,147.98,-32.27,1.0315,348.88,1,273.551,47.13966384,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,5.519,4.96071,0.007289,0
689,4193,290.39,-25.98,147.98,-32.27,1.0284,348.88,1,273.551,82.88488997,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.067,4.96071,0.006653,0
690,4194,290.39,-25.98,147.98,-32.27,1.0275,348.88,1,273.551,121.2928955,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,7.117,4.96071,0.006907,0
691,4195,290.39,-25.98,147.98,-32.27,1.0315,348.88,1,273.551,98.74865708,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.446,4.96071,0.007652,0
692,4196,290.39,-25.98,147.98,-32.27,1.0261,348.88,1,273.551,115.4404263,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.107,4.96071,0.00723,0
693,4197,290.39,-25.98,147.98,-32.27,1.0289,348.88,1,273.551,49.27553284,0,0,0,0,0,0,0,0,121.69,0,290.733,0,0,0,0,ng,Eastern,6.144,4.96071,0.007227,0
694,4200,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.508092185,0,0,0,0,0,0,0,0,0.67,0,1.4167,0,0,0,0,ng,Eastern,5.778,4.57304,0.003629,0
695,4200,0,0,0.72,-0.16,1.04,1.7,0,1.336,0.423410154,0,0,0,0,0,0,0,0,0.67,0,1.4167,0,0,0,0,ng,Eastern,6.155,4.57304,0.003345,0
