bus_id,sub_id,interconnect
3007,1439,Eastern
3008,1439,Eastern
3009,1440,Eastern
3010,1441,Eastern
3011,1442,Eastern
3012,1443,Eastern
3013,1443,Eastern
3014,1444,Eastern
3015,1444,Eastern
3016,1445,Eastern
3017,1445,Eastern
3018,1446,Eastern
3019,1446,Eastern
3020,1447,Eastern
3021,1448,Eastern
3022,1449,Eastern
3023,1450,Eastern
3024,1451,Eastern
3025,1451,Eastern
3026,1452,Eastern
3027,1452,Eastern
3028,1452,Eastern
3029,1453,Eastern
3030,1454,Eastern
3031,1454,Eastern
3032,1455,Eastern
3033,1456,Eastern
3034,1456,Eastern
3035,1457,Eastern
3036,1458,Eastern
3037,1458,Eastern
3038,1459,Eastern
3039,1460,Eastern
3040,1460,Eastern
3041,1461,Eastern
3042,1462,Eastern
3043,1463,Eastern
3044,1464,Eastern
3045,1464,Eastern
3046,1465,Eastern
3047,1466,Eastern
3048,1466,Eastern
3049,1466,Eastern
3050,1467,Eastern
3051,1467,Eastern
3052,1468,Eastern
3053,1468,Eastern
3054,1468,Eastern
3055,1468,Eastern
3056,1468,Eastern
3057,1468,Eastern
3058,1469,Eastern
3059,1469,Eastern
3060,1470,Eastern
3061,1470,Eastern
3062,1471,Eastern
3063,1471,Eastern
3064,1472,Eastern
3065,1472,Eastern
3066,1473,Eastern
3067,1474,Eastern
3068,1474,Eastern
3069,1475,Eastern
3070,1475,Eastern
3071,1475,Eastern
3072,1475,Eastern
3073,1475,Eastern
3074,1475,Eastern
3075,1476,Eastern
3076,1477,Eastern
3077,1477,Eastern
3078,1477,Eastern
3079,1478,Eastern
3080,1478,Eastern
3081,1479,Eastern
3082,1480,Eastern
3083,1480,Eastern
3084,1481,Eastern
3085,1482,Eastern
3086,1482,Eastern
3087,1483,Eastern
3088,1484,Eastern
3089,1485,Eastern
3090,1486,Eastern
3091,1486,Eastern
3092,1487,Eastern
3093,1488,Eastern
3094,1489,Eastern
3095,1489,Eastern
3096,1490,Eastern
3097,1491,Eastern
3098,1491,Eastern
3099,1491,Eastern
3100,1492,Eastern
3101,1492,Eastern
3102,1493,Eastern
3103,1493,Eastern
3104,1494,Eastern
3105,1494,Eastern
3106,1495,Eastern
3107,1496,Eastern
3108,1496,Eastern
3109,1497,Eastern
3110,1498,Eastern
3111,1498,Eastern
3112,1499,Eastern
3113,1500,Eastern
3114,1501,Eastern
3115,1501,Eastern
3116,1502,Eastern
3117,1502,Eastern
3118,1502,Eastern
3119,1503,Eastern
3120,1504,Eastern
3121,1505,Eastern
3122,1505,Eastern
3123,1505,Eastern
3124,1506,Eastern
3125,1506,Eastern
3126,1506,Eastern
3127,1506,Eastern
3128,1506,Eastern
3129,1507,Eastern
3130,1507,Eastern
3131,1508,Eastern
3132,1509,Eastern
3133,1509,Eastern
3134,1510,Eastern
3135,1510,Eastern
3136,1511,Eastern
3137,1511,Eastern
3138,1512,Eastern
3139,1512,Eastern
3140,1513,Eastern
3141,1514,Eastern
3142,1515,Eastern
3143,1516,Eastern
3144,1516,Eastern
3145,1516,Eastern
3146,1517,Eastern
3147,1517,Eastern
3148,1518,Eastern
3149,1518,Eastern
3150,1518,Eastern
3151,1519,Eastern
3152,1519,Eastern
3153,1520,Eastern
3154,1520,Eastern
3155,1521,Eastern
3156,1521,Eastern
3157,1522,Eastern
3158,1523,Eastern
3159,1524,Eastern
3160,1524,Eastern
3161,1525,Eastern
3162,1525,Eastern
3163,1526,Eastern
3164,1526,Eastern
3165,1527,Eastern
3166,1527,Eastern
3167,1528,Eastern
3168,1528,Eastern
3169,1528,Eastern
3170,1529,Eastern
3171,1530,Eastern
3172,1531,Eastern
3173,1531,Eastern
3174,1531,Eastern
3175,1531,Eastern
3176,1531,Eastern
3177,1531,Eastern
3178,1532,Eastern
3179,1533,Eastern
3180,1534,Eastern
3181,1535,Eastern
3182,1536,Eastern
3183,1536,Eastern
3184,1537,Eastern
3185,1538,Eastern
3186,1538,Eastern
3187,1539,Eastern
3188,1540,Eastern
3189,1541,Eastern
3190,1542,Eastern
3191,1542,Eastern
3192,1543,Eastern
3193,1543,Eastern
3194,1544,Eastern
3195,1545,Eastern
3196,1546,Eastern
3197,1546,Eastern
3198,1546,Eastern
3199,1547,Eastern
3200,1548,Eastern
3201,1548,Eastern
3202,1548,Eastern
3203,1549,Eastern
3204,1550,Eastern
3205,1551,Eastern
3206,1551,Eastern
3207,1552,Eastern
3208,1552,Eastern
3209,1552,Eastern
3210,1552,Eastern
3211,1552,Eastern
3212,1553,Eastern
3213,1553,Eastern
3214,1554,Eastern
3215,1555,Eastern
3216,1555,Eastern
3217,1556,Eastern
3218,1557,Eastern
3219,1558,Eastern
3220,1558,Eastern
3221,1559,Eastern
3222,1559,Eastern
3223,1560,Eastern
3224,1561,Eastern
3225,1561,Eastern
3226,1562,Eastern
3227,1562,Eastern
3228,1563,Eastern
3229,1564,Eastern
3230,1565,Eastern
3231,1565,Eastern
3232,1566,Eastern
3233,1566,Eastern
3234,1567,Eastern
3235,1568,Eastern
3236,1569,Eastern
3237,1570,Eastern
3238,1570,Eastern
3239,1571,Eastern
3240,1571,Eastern
3241,1572,Eastern
3242,1572,Eastern
3243,1572,Eastern
3244,1572,Eastern
3245,1572,Eastern
3246,1573,Eastern
3247,1574,Eastern
3248,1575,Eastern
3249,1575,Eastern
3250,1576,Eastern
3251,1576,Eastern
3252,1576,Eastern
3253,1576,Eastern
3254,1576,Eastern
3255,1576,Eastern
3256,1576,Eastern
3257,1577,Eastern
3258,1578,Eastern
3259,1579,Eastern
3260,1580,Eastern
3261,1581,Eastern
3262,1582,Eastern
3263,1583,Eastern
3264,1584,Eastern
3265,1584,Eastern
3266,1584,Eastern
3267,1585,Eastern
3268,1586,Eastern
3269,1587,Eastern
3270,1588,Eastern
3271,1589,Eastern
3272,1590,Eastern
3273,1590,Eastern
3274,1590,Eastern
3275,1590,Eastern
3276,1590,Eastern
3277,1591,Eastern
3278,1592,Eastern
3279,1593,Eastern
3280,1594,Eastern
3281,1595,Eastern
3282,1596,Eastern
3283,1596,Eastern
3284,1596,Eastern
3285,1597,Eastern
3286,1597,Eastern
3287,1598,Eastern
3288,1599,Eastern
3289,1600,Eastern
3290,1601,Eastern
3291,1602,Eastern
3292,1602,Eastern
3293,1602,Eastern
3294,1603,Eastern
3295,1604,Eastern
3296,1604,Eastern
3297,1604,Eastern
3298,1605,Eastern
3299,1605,Eastern
3300,1605,Eastern
3301,1606,Eastern
3302,1606,Eastern
3303,1607,Eastern
3304,1608,Eastern
3305,1608,Eastern
3306,1608,Eastern
3307,1608,Eastern
3308,1608,Eastern
3309,1609,Eastern
3310,1610,Eastern
3311,1611,Eastern
3312,1611,Eastern
3313,1612,Eastern
3314,1612,Eastern
3315,1613,Eastern
3316,1614,Eastern
3317,1614,Eastern
3318,1614,Eastern
3319,1615,Eastern
3320,1615,Eastern
3321,1616,Eastern
3322,1617,Eastern
3323,1618,Eastern
3324,1619,Eastern
3325,1620,Eastern
3326,1621,Eastern
3327,1621,Eastern
3328,1621,Eastern
3329,1622,Eastern
3330,1623,Eastern
3331,1624,Eastern
3332,1624,Eastern
3333,1624,Eastern
3334,1624,Eastern
3335,1624,Eastern
3336,1624,Eastern
3337,1625,Eastern
3338,1626,Eastern
3339,1627,Eastern
3340,1628,Eastern
3341,1629,Eastern
3342,1630,Eastern
3343,1630,Eastern
3344,1631,Eastern
3345,1631,Eastern
3346,1632,Eastern
3347,1633,Eastern
3348,1633,Eastern
3349,1634,Eastern
3350,1634,Eastern
3351,1635,Eastern
3352,1636,Eastern
3353,1636,Eastern
3354,1637,Eastern
3355,1637,Eastern
3356,1638,Eastern
3357,1639,Eastern
3358,1639,Eastern
3359,1640,Eastern
3360,1641,Eastern
3361,1642,Eastern
3362,1642,Eastern
3363,1642,Eastern
3364,1643,Eastern
3365,1643,Eastern
3366,1644,Eastern
3367,1644,Eastern
3368,1644,Eastern
3369,1645,Eastern
3370,1646,Eastern
3371,1646,Eastern
3372,1647,Eastern
3373,1647,Eastern
3374,1647,Eastern
3375,1647,Eastern
3376,1647,Eastern
3377,1647,Eastern
3378,1648,Eastern
3379,1648,Eastern
3380,1649,Eastern
3381,1650,Eastern
3382,1651,Eastern
3383,1651,Eastern
3384,1652,Eastern
3385,1652,Eastern
3386,1652,Eastern
3387,1653,Eastern
3388,1653,Eastern
3389,1653,Eastern
3390,1654,Eastern
3391,1654,Eastern
3392,1655,Eastern
3393,1655,Eastern
3394,1655,Eastern
3395,1656,Eastern
3396,1656,Eastern
3397,1656,Eastern
3398,1656,Eastern
3399,1656,Eastern
3400,1656,Eastern
3401,1657,Eastern
3402,1658,Eastern
3403,1658,Eastern
3404,1658,Eastern
3405,1659,Eastern
3406,1660,Eastern
3407,1660,Eastern
3408,1661,Eastern
3409,1661,Eastern
3410,1661,Eastern
3411,1662,Eastern
3412,1662,Eastern
3413,1663,Eastern
3414,1664,Eastern
3415,1664,Eastern
3416,1665,Eastern
3417,1666,Eastern
3418,1667,Eastern
3419,1668,Eastern
3420,1669,Eastern
3421,1669,Eastern
3422,1669,Eastern
3423,1669,Eastern
3424,1669,Eastern
3425,1669,Eastern
3426,1670,Eastern
3427,1671,Eastern
3428,1671,Eastern
3429,1671,Eastern
3430,1672,Eastern
3431,1673,Eastern
3432,1674,Eastern
3433,1674,Eastern
3434,1675,Eastern
3435,1676,Eastern
3436,1677,Eastern
3437,1678,Eastern
3438,1679,Eastern
3439,1680,Eastern
3440,1681,Eastern
3441,1681,Eastern
3442,1682,Eastern
3443,1683,Eastern
3444,1683,Eastern
3445,1684,Eastern
3446,1684,Eastern
3447,1685,Eastern
3448,1685,Eastern
3449,1686,Eastern
3450,1687,Eastern
3451,1688,Eastern
3452,1688,Eastern
3453,1689,Eastern
3454,1689,Eastern
3455,1690,Eastern
3456,1691,Eastern
3457,1691,Eastern
3458,1692,Eastern
3459,1693,Eastern
3460,1693,Eastern
3461,1693,Eastern
3462,1694,Eastern
3463,1694,Eastern
3464,1695,Eastern
3465,1695,Eastern
3466,1696,Eastern
3467,1697,Eastern
3468,1698,Eastern
3469,1698,Eastern
3470,1699,Eastern
3471,1699,Eastern
3472,1699,Eastern
3473,1699,Eastern
3474,1699,Eastern
3475,1699,Eastern
3476,1700,Eastern
3477,1700,Eastern
3478,1701,Eastern
3479,1702,Eastern
3480,1703,Eastern
3481,1703,Eastern
3482,1703,Eastern
3483,1703,Eastern
3484,1703,Eastern
3485,1703,Eastern
3486,1704,Eastern
3487,1705,Eastern
3488,1705,Eastern
3489,1705,Eastern
3490,1705,Eastern
3491,1705,Eastern
3492,1706,Eastern
3493,1706,Eastern
3494,1707,Eastern
3495,1708,Eastern
3496,1708,Eastern
3497,1709,Eastern
3498,1709,Eastern
3499,1710,Eastern
3500,1711,Eastern
3501,1711,Eastern
3502,1712,Eastern
3503,1713,Eastern
3504,1714,Eastern
3505,1714,Eastern
3506,1714,Eastern
3507,1715,Eastern
3508,1716,Eastern
3509,1717,Eastern
3510,1718,Eastern
3511,1719,Eastern
3512,1719,Eastern
3513,1719,Eastern
3514,1719,Eastern
3515,1719,Eastern
3516,1719,Eastern
3517,1720,Eastern
3518,1720,Eastern
3519,1721,Eastern
3520,1721,Eastern
3521,1722,Eastern
3522,1723,Eastern
3523,1723,Eastern
3524,1723,Eastern
3525,1724,Eastern
3526,1725,Eastern
3527,1726,Eastern
3528,1727,Eastern
3529,1727,Eastern
3530,1728,Eastern
3531,1728,Eastern
3532,1728,Eastern
3533,1729,Eastern
3534,1730,Eastern
3535,1731,Eastern
3536,1731,Eastern
3537,1731,Eastern
3538,1731,Eastern
3539,1731,Eastern
3540,1731,Eastern
3541,1732,Eastern
3542,1733,Eastern
3543,1734,Eastern
3544,1735,Eastern
3545,1735,Eastern
3546,1736,Eastern
3547,1736,Eastern
3548,1736,Eastern
3549,1737,Eastern
3550,1738,Eastern
3551,1738,Eastern
3552,1738,Eastern
3553,1739,Eastern
3554,1739,Eastern
3555,1739,Eastern
3556,1740,Eastern
3557,1740,Eastern
3558,1740,Eastern
3559,1740,Eastern
3560,1740,Eastern
3561,1741,Eastern
3562,1741,Eastern
3563,1742,Eastern
3564,1742,Eastern
3565,1743,Eastern
3566,1744,Eastern
3567,1745,Eastern
3568,1745,Eastern
3569,1746,Eastern
3570,1746,Eastern
3571,1747,Eastern
3572,1748,Eastern
3573,1748,Eastern
3574,1748,Eastern
3575,1749,Eastern
3576,1749,Eastern
3577,1750,Eastern
3578,1751,Eastern
3579,1752,Eastern
3580,1753,Eastern
3581,1753,Eastern
3582,1754,Eastern
3583,1755,Eastern
3584,1755,Eastern
3585,1756,Eastern
3586,1757,Eastern
3587,1758,Eastern
3588,1758,Eastern
3589,1759,Eastern
3590,1759,Eastern
3591,1759,Eastern
3592,1759,Eastern
3593,1759,Eastern
3594,1760,Eastern
3595,1761,Eastern
3596,1762,Eastern
3597,1763,Eastern
3598,1764,Eastern
3599,1765,Eastern
3600,1766,Eastern
3601,1766,Eastern
3602,1766,Eastern
3603,1766,Eastern
3604,1766,Eastern
3605,1767,Eastern
3606,1767,Eastern
3607,1767,Eastern
3608,1768,Eastern
3609,1768,Eastern
3610,1769,Eastern
3611,1770,Eastern
3612,1770,Eastern
3613,1771,Eastern
3614,1771,Eastern
3615,1771,Eastern
3616,1772,Eastern
3617,1773,Eastern
3618,1773,Eastern
3619,1774,Eastern
3620,1774,Eastern
3621,1775,Eastern
3622,1775,Eastern
3623,1775,Eastern
3624,1775,Eastern
3625,1775,Eastern
3626,1775,Eastern
3627,1776,Eastern
3628,1777,Eastern
3629,1777,Eastern
3630,1778,Eastern
3631,1779,Eastern
3632,1780,Eastern
3633,1781,Eastern
3634,1781,Eastern
3635,1781,Eastern
3636,1782,Eastern
3637,1782,Eastern
3638,1783,Eastern
3639,1784,Eastern
3640,1784,Eastern
3641,1785,Eastern
3642,1785,Eastern
3643,1785,Eastern
3644,1785,Eastern
3645,1785,Eastern
3646,1786,Eastern
3647,1786,Eastern
3648,1786,Eastern
3649,1787,Eastern
3650,1788,Eastern
3651,1788,Eastern
3652,1788,Eastern
3653,1788,Eastern
3654,1788,Eastern
3655,1788,Eastern
3656,1789,Eastern
3657,1790,Eastern
3658,1791,Eastern
3659,1791,Eastern
3660,1792,Eastern
3661,1793,Eastern
3662,1794,Eastern
3663,1794,Eastern
3664,1794,Eastern
3665,1795,Eastern
3666,1795,Eastern
3667,1796,Eastern
3668,1796,Eastern
3669,1797,Eastern
3670,1798,Eastern
3671,1799,Eastern
3672,1799,Eastern
3673,1799,Eastern
3674,1800,Eastern
3675,1801,Eastern
3676,1801,Eastern
3677,1802,Eastern
3678,1803,Eastern
3679,1804,Eastern
3680,1805,Eastern
3681,1806,Eastern
3682,1807,Eastern
3683,1808,Eastern
3684,1808,Eastern
3685,1809,Eastern
3686,1810,Eastern
3687,1810,Eastern
3688,1811,Eastern
3689,1812,Eastern
3690,1812,Eastern
3691,1812,Eastern
3692,1813,Eastern
3693,1813,Eastern
3694,1813,Eastern
3695,1814,Eastern
3696,1815,Eastern
3697,1816,Eastern
3698,1817,Eastern
3699,1818,Eastern
3700,1818,Eastern
3701,1819,Eastern
3702,1820,Eastern
3703,1820,Eastern
3704,1821,Eastern
3705,1821,Eastern
3706,1821,Eastern
3707,1821,Eastern
3708,1821,Eastern
3709,1821,Eastern
3710,1822,Eastern
3711,1822,Eastern
3712,1823,Eastern
3713,1824,Eastern
3714,1825,Eastern
3715,1825,Eastern
3716,1825,Eastern
3717,1825,Eastern
3718,1825,Eastern
3719,1825,Eastern
3720,1826,Eastern
3721,1826,Eastern
3722,1826,Eastern
3723,1827,Eastern
3724,1828,Eastern
3725,1828,Eastern
3726,1829,Eastern
3727,1829,Eastern
3728,1830,Eastern
3729,1831,Eastern
3730,1832,Eastern
3731,1833,Eastern
3732,1834,Eastern
3733,1834,Eastern
3734,1834,Eastern
3735,1835,Eastern
3736,1835,Eastern
3737,1836,Eastern
3738,1836,Eastern
3739,1837,Eastern
3740,1837,Eastern
3741,1838,Eastern
3742,1839,Eastern
3743,1839,Eastern
3744,1840,Eastern
3745,1841,Eastern
3746,1842,Eastern
3747,1843,Eastern
3748,1843,Eastern
3749,1844,Eastern
3750,1844,Eastern
3751,1845,Eastern
3752,1845,Eastern
3753,1846,Eastern
3754,1846,Eastern
3755,1846,Eastern
3756,1847,Eastern
3757,1848,Eastern
3758,1848,Eastern
3759,1849,Eastern
3760,1850,Eastern
3761,1850,Eastern
3762,1851,Eastern
3763,1851,Eastern
3764,1851,Eastern
3765,1851,Eastern
3766,1851,Eastern
3767,1852,Eastern
3768,1853,Eastern
3769,1854,Eastern
3770,1855,Eastern
3771,1855,Eastern
3772,1855,Eastern
3773,1856,Eastern
3774,1856,Eastern
3775,1857,Eastern
3776,1857,Eastern
3777,1858,Eastern
3778,1859,Eastern
3779,1859,Eastern
3780,1859,Eastern
3781,1859,Eastern
3782,1859,Eastern
3783,1860,Eastern
3784,1861,Eastern
3785,1862,Eastern
3786,1863,Eastern
3787,1863,Eastern
3788,1863,Eastern
3789,1863,Eastern
3790,1863,Eastern
3791,1863,Eastern
3792,1864,Eastern
3793,1864,Eastern
3794,1865,Eastern
3795,1865,Eastern
3796,1865,Eastern
3797,1865,Eastern
3798,1865,Eastern
3799,1866,Eastern
3800,1866,Eastern
3801,1866,Eastern
3802,1867,Eastern
3803,1867,Eastern
3804,1868,Eastern
3805,1869,Eastern
3806,1869,Eastern
3807,1870,Eastern
3808,1871,Eastern
3809,1872,Eastern
3810,1872,Eastern
3811,1872,Eastern
3812,1872,Eastern
3813,1872,Eastern
3814,1873,Eastern
3815,1874,Eastern
3816,1874,Eastern
3817,1875,Eastern
3818,1875,Eastern
3819,1875,Eastern
3820,1876,Eastern
3821,1877,Eastern
3822,1878,Eastern
3823,1879,Eastern
3824,1880,Eastern
3825,1881,Eastern
3826,1882,Eastern
3827,1883,Eastern
3828,1884,Eastern
3829,1885,Eastern
3830,1885,Eastern
3831,1885,Eastern
3832,1885,Eastern
3833,1885,Eastern
3834,1885,Eastern
3835,1885,Eastern
3836,1886,Eastern
3837,1886,Eastern
3838,1887,Eastern
3839,1888,Eastern
3840,1889,Eastern
3841,1890,Eastern
3842,1890,Eastern
3843,1891,Eastern
3844,1891,Eastern
3845,1892,Eastern
3846,1893,Eastern
3847,1894,Eastern
3848,1895,Eastern
3849,1896,Eastern
3850,1896,Eastern
3851,1897,Eastern
3852,1897,Eastern
3853,1897,Eastern
3854,1898,Eastern
3855,1898,Eastern
3856,1898,Eastern
3857,1898,Eastern
3858,1898,Eastern
3859,1898,Eastern
3860,1899,Eastern
3861,1899,Eastern
3862,1899,Eastern
3863,1900,Eastern
3864,1900,Eastern
3865,1901,Eastern
3866,1902,Eastern
3867,1903,Eastern
3868,1903,Eastern
3869,1904,Eastern
3870,1905,Eastern
3871,1906,Eastern
3872,1906,Eastern
3873,1907,Eastern
3874,1908,Eastern
3875,1908,Eastern
3876,1908,Eastern
3877,1909,Eastern
3878,1910,Eastern
3879,1911,Eastern
3880,1911,Eastern
3881,1912,Eastern
3882,1913,Eastern
3883,1913,Eastern
3884,1914,Eastern
3885,1915,Eastern
3886,1915,Eastern
3887,1915,Eastern
3888,1915,Eastern
3889,1915,Eastern
3890,1916,Eastern
3891,1916,Eastern
3892,1916,Eastern
3893,1917,Eastern
3894,1917,Eastern
3895,1917,Eastern
3896,1918,Eastern
3897,1918,Eastern
3898,1919,Eastern
3899,1919,Eastern
3900,1920,Eastern
3901,1920,Eastern
3902,1921,Eastern
3903,1921,Eastern
3904,1922,Eastern
3905,1922,Eastern
3906,1923,Eastern
3907,1924,Eastern
3908,1925,Eastern
3909,1925,Eastern
3910,1925,Eastern
3911,1925,Eastern
3912,1925,Eastern
3913,1926,Eastern
3914,1926,Eastern
3915,1927,Eastern
3916,1928,Eastern
3917,1928,Eastern
3918,1929,Eastern
3919,1930,Eastern
3920,1930,Eastern
3921,1931,Eastern
3922,1931,Eastern
3923,1932,Eastern
3924,1932,Eastern
3925,1933,Eastern
3926,1933,Eastern
3927,1934,Eastern
3928,1934,Eastern
3929,1934,Eastern
3930,1934,Eastern
3931,1934,Eastern
3932,1935,Eastern
3933,1935,Eastern
3934,1936,Eastern
3935,1936,Eastern
3936,1936,Eastern
3937,1936,Eastern
3938,1937,Eastern
3939,1937,Eastern
3940,1938,Eastern
3941,1938,Eastern
3942,1939,Eastern
3943,1939,Eastern
3944,1939,Eastern
3945,1939,Eastern
3946,1939,Eastern
3947,1940,Eastern
3948,1940,Eastern
3949,1940,Eastern
3950,1941,Eastern
3951,1941,Eastern
3952,1942,Eastern
3953,1942,Eastern
3954,1943,Eastern
3955,1943,Eastern
3956,1943,Eastern
3957,1944,Eastern
3958,1944,Eastern
3959,1944,Eastern
3960,1944,Eastern
3961,1944,Eastern
3962,1945,Eastern
3963,1945,Eastern
3964,1946,Eastern
3965,1946,Eastern
3966,1946,Eastern
3967,1946,Eastern
3968,1946,Eastern
3969,1947,Eastern
3970,1947,Eastern
3971,1947,Eastern
3972,1947,Eastern
3973,1947,Eastern
3974,1948,Eastern
3975,1948,Eastern
3976,1949,Eastern
3977,1949,Eastern
3978,1949,Eastern
3979,1949,Eastern
3980,1950,Eastern
3981,1950,Eastern
3982,1950,Eastern
3983,1950,Eastern
3984,1950,Eastern
3985,1951,Eastern
3986,1951,Eastern
3987,1951,Eastern
3988,1951,Eastern
3989,1952,Eastern
3990,1952,Eastern
3991,1952,Eastern
3992,1952,Eastern
3993,1952,Eastern
3994,1952,Eastern
3995,1953,Eastern
3996,1953,Eastern
3997,1954,Eastern
3998,1954,Eastern
3999,1955,Eastern
4000,1955,Eastern
4001,1955,Eastern
4002,1955,Eastern
4003,1955,Eastern
4004,1955,Eastern
4005,1956,Eastern
4006,1956,Eastern
4007,1957,Eastern
4008,1957,Eastern
4009,1958,Eastern
4010,1958,Eastern
4011,1958,Eastern
4012,1958,Eastern
4013,1958,Eastern
4014,1958,Eastern
4015,1959,Eastern
4016,1959,Eastern
4017,1960,Eastern
4018,1960,Eastern
4019,1960,Eastern
4020,1960,Eastern
4021,1960,Eastern
4022,1960,Eastern
4023,1960,Eastern
4024,1960,Eastern
4025,1960,Eastern
4026,1960,Eastern
4027,1961,Eastern
4028,1961,Eastern
4029,1962,Eastern
4030,1962,Eastern
4031,1962,Eastern
4032,1962,Eastern
4033,1962,Eastern
4034,1962,Eastern
4035,1963,Eastern
4036,1963,Eastern
4037,1964,Eastern
4038,1964,Eastern
4039,1964,Eastern
4040,1965,Eastern
4041,1965,Eastern
4042,1965,Eastern
4043,1965,Eastern
4044,1965,Eastern
4045,1965,Eastern
4046,1965,Eastern
4047,1966,Eastern
4048,1966,Eastern
4049,1966,Eastern
4050,1966,Eastern
4051,1966,Eastern
4052,1966,Eastern
4053,1966,Eastern
4054,1967,Eastern
4055,1967,Eastern
4056,1968,Eastern
4057,1968,Eastern
4058,1969,Eastern
4059,1969,Eastern
4060,1969,Eastern
4061,1969,Eastern
4062,1969,Eastern
4063,1969,Eastern
4064,1969,Eastern
4065,1969,Eastern
4066,1970,Eastern
4067,1970,Eastern
4068,1970,Eastern
4069,1971,Eastern
4070,1971,Eastern
4071,1971,Eastern
4072,1971,Eastern
4073,1971,Eastern
4074,1972,Eastern
4075,1972,Eastern
4076,1972,Eastern
4077,1972,Eastern
4078,1972,Eastern
4079,1972,Eastern
4080,1972,Eastern
4081,1972,Eastern
4082,1973,Eastern
4083,1973,Eastern
4084,1973,Eastern
4085,1973,Eastern
4086,1974,Eastern
4087,1974,Eastern
4088,1974,Eastern
4089,1974,Eastern
4090,1974,Eastern
4091,1974,Eastern
4092,1975,Eastern
4093,1975,Eastern
4094,1975,Eastern
4095,1975,Eastern
4096,1976,Eastern
4097,1976,Eastern
4098,1976,Eastern
4099,1977,Eastern
4100,1977,Eastern
4101,1977,Eastern
4102,1977,Eastern
4103,1977,Eastern
4104,1977,Eastern
4105,1977,Eastern
4106,1977,Eastern
4107,1977,Eastern
4108,1977,Eastern
4109,1977,Eastern
4110,1977,Eastern
4111,1977,Eastern
4112,1977,Eastern
4113,1978,Eastern
4114,1978,Eastern
4115,1979,Eastern
4116,1979,Eastern
4117,1979,Eastern
4118,1979,Eastern
4119,1979,Eastern
4120,1979,Eastern
4121,1979,Eastern
4122,1980,Eastern
4123,1980,Eastern
4124,1981,Eastern
4125,1981,Eastern
4126,1982,Eastern
4127,1982,Eastern
4128,1982,Eastern
4129,1982,Eastern
4130,1982,Eastern
4131,1982,Eastern
4132,1982,Eastern
4133,1983,Eastern
4134,1983,Eastern
4135,1983,Eastern
4136,1984,Eastern
4137,1984,Eastern
4138,1985,Eastern
4139,1985,Eastern
4140,1986,Eastern
4141,1986,Eastern
4142,1987,Eastern
4143,1987,Eastern
4144,1988,Eastern
4145,1988,Eastern
4146,1989,Eastern
4147,1989,Eastern
4148,1989,Eastern
4149,1989,Eastern
4150,1989,Eastern
4151,1989,Eastern
4152,1990,Eastern
4153,1990,Eastern
4154,1990,Eastern
4155,1990,Eastern
4156,1990,Eastern
4157,1990,Eastern
4158,1990,Eastern
4159,1990,Eastern
4160,1990,Eastern
4161,1991,Eastern
4162,1991,Eastern
4163,1992,Eastern
4164,1992,Eastern
4165,1992,Eastern
4166,1992,Eastern
4167,1992,Eastern
4168,1992,Eastern
4169,1993,Eastern
4170,1993,Eastern
4171,1993,Eastern
4172,1993,Eastern
4173,1993,Eastern
4174,1993,Eastern
4175,1994,Eastern
4176,1994,Eastern
4177,1994,Eastern
4178,1994,Eastern
4179,1994,Eastern
4180,1994,Eastern
4181,1995,Eastern
4182,1995,Eastern
4183,1995,Eastern
4184,1995,Eastern
4185,1995,Eastern
4186,1995,Eastern
4187,1995,Eastern
4188,1996,Eastern
4189,1996,Eastern
4190,1996,Eastern
4191,1996,Eastern
4192,1996,Eastern
4193,1996,Eastern
4194,1996,Eastern
4195,1996,Eastern
4196,1996,Eastern
4197,1996,Eastern
4198,1996,Eastern
4199,1996,Eastern
4200,1997,Eastern
4201,1997,Eastern
4202,1998,Eastern
4203,1998,Eastern
4204,1998,Eastern
4205,1998,Eastern
4206,1998,Eastern
4207,1999,Eastern
4208,1999,Eastern
4209,2000,Eastern
4210,2000,Eastern
4211,2000,Eastern
4212,2000,Eastern
4213,2000,Eastern
4214,2000,Eastern
4215,2001,Eastern
4216,2001,Eastern
4217,2002,Eastern
4218,2002,Eastern
4219,2003,Eastern
4220,2003,Eastern
4221,2003,Eastern
4222,2004,Eastern
4223,2004,Eastern
4224,2004,Eastern
4225,2004,Eastern
4226,2005,Eastern
4227,2005,Eastern
4228,2005,Eastern
4229,2005,Eastern
4230,2006,Eastern
4231,2006,Eastern
4232,2006,Eastern
4233,2007,Eastern
4234,2007,Eastern
4235,2008,Eastern
4236,2008,Eastern
4237,2009,Eastern
4238,2009,Eastern
4239,2009,Eastern
4240,2010,Eastern
4241,2010,Eastern
4242,2010,Eastern
4243,2010,Eastern
4244,2011,Eastern
4245,2011,Eastern
4246,2011,Eastern
4247,2011,Eastern
4248,2011,Eastern
4249,2011,Eastern
4250,2012,Eastern
4251,2012,Eastern
4252,2012,Eastern
4253,2012,Eastern
4254,2012,Eastern
4255,2013,Eastern
4256,2013,Eastern
4257,2013,Eastern
4258,2013,Eastern
4259,2013,Eastern
4260,2013,Eastern
4261,2014,Eastern
4262,2014,Eastern
4263,2014,Eastern
4264,2014,Eastern
4265,2014,Eastern
4266,2014,Eastern
4267,2015,Eastern
4268,2015,Eastern
4269,2016,Eastern
4270,2016,Eastern
4271,2016,Eastern
4272,2016,Eastern
4273,2016,Eastern
4274,2016,Eastern
4275,2016,Eastern
4276,2017,Eastern
4277,2017,Eastern
